"","HHID","hhsize","hhsize_ae","dep_ratio","hh_head_age","hh_head_sex","hh_head_sch","hh_head_read","comm","stratum","urban","int_month","int_year","sh_tof_w_b","sh_tof_wo_b","sh_fruit_w_b","sh_fruit_wo_b","sh_cash","land_size","exp_food","exp_food_pur","exp_food_away","exp_food_own","exp_food_free","exp_nodurable","exp_durable","tot_exp","self_con_fruit","self_con_cash","self_con_other","harv_q_fruit","harv_q_cash","harv_q_other","inc_fruit","inc_cash","inc_other","inc_ag_total","share_fruit","share_treesonfarm","lvst_large","lvst_small","lvst_poul","wave"
"99","1021001004",4,3.07,1,28,0,"completed p.7",1,"10210010","Kampala",1,10,2005,0,0,0,0,0,0,31926.487698,31926.487698,0,0,0,1568046.6386532,174835.52787,3403059.5268192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"100","1021001005",4,3.07,1,41,0,"completed p.7",1,"10210010","Kampala",1,10,2005,0,0,0,0,0,0,48497.8551222,27821.6535654,0,0,20676.2015568,1236923.3519568,369435.071934,4128246.8902452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"101","1021001006",3,2.68,0.5,55,1,"completed p.5",1,"10210010","Kampala",1,10,2006,0,0,0,0,0,0,24324.943008,20524.170663,3040.617876,0,760.154469,1289830.1029992,562058.2143786,3116785.3537938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"102","1021001007",5,3.84,1.5,33,0,"completed post primary specialized training or certificate",NA,"10210010","Kampala",1,10,2005,0,0,0,0,0,0,37855.6925562,27821.6535654,10034.0389908,0,0,2200191.0950736,338268.738705,4506955.846701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"103","1021001008",4,3.4,1,31,0,"completed p.6",1,"10210010","Kampala",1,10,2005,0,0,0,0,0,0,60128.2184979,47357.6234187,12770.5950792,0,0,1676596.6968264,1044604.2712998,5847868.330017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"104","1021001009",4,3.95,0,39,0,"completed degree and above",NA,"10210010","Kampala",1,10,2006,0,0,0,0,0,0,47243.60024835,47243.60024835,0,0,0,3229136.184312,73734.983493,7340659.6762392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"105","1021001011",3,2.68,2,36,1,"completed s.3",NA,"10210010","Kampala",1,10,2006,0,0,0,0,0,0,36221.36044785,36221.36044785,0,0,0,1713084.1113384,1264288.9128408,4860883.7674674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"106","1021001015",3,2.37,0.5,27,0,"completed s.6",NA,"10210010","Kampala",1,10,2006,0,0,0,0,0,0,47699.69292975,47699.69292975,0,0,0,1999510.3152576,158872.284021,4638766.6316256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"107","1021001102",4,3.61,0.333333333333333,43,0,"completed s.2",NA,"10210011","Kampala",1,10,2005,0,0,0,0,0,0,23260.7267514,12922.625973,912.1853628,0,9425.9154156,1395643.605084,3166803.517854,5772004.9140108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"108","1021001103",3,3,0,42,1,"completed s.3",NA,"10210011","Kampala",1,10,2005,0,0,0,0,0,0,29357.16559278,19551.17294268,0,9805.9926501,0,1437604.1317728,2451498.162525,5415674.90512236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"109","1021001104",1,1,0,24,0,"completed s.4",NA,"10210011","Kampala",1,10,2006,0,0,0,0,0,0,11326.3015881,11326.3015881,0,0,0,961443.3723912,68413.90221,1618824.9571824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"110","1021001105",1,1,0,26,0,"completed p.6",1,"10210011","Kampala",1,10,2005,0,0,0,0,0,0,27365.560884,0,27365.560884,0,0,702382.729356,115999.5719694,2241391.4672934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"111","1021001106",4,3.14,1,26,0,"completed p.7",1,"10210011","Kampala",1,10,2005,0,0,0,0,0,0,58987.9867944,45305.2063524,13682.780442,0,0,1216855.2739752,334467.96636,4618698.553644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"112","1021001107",9,7.88,0.5,46,0,"completed post secondary specialized training or diploma",NA,"10210011","Kampala",1,10,2005,0,0,0,0,0,0,55187.2144494,55187.2144494,0,0,0,5801498.907408,7925674.5555816,16596908.6143584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"113","1021001109",12,10.24,1,40,0,"completed p.2",0,"10210011","Kampala",1,10,2006,0,0,0,0,0,1,116607.6955446,98363.9882886,0,18243.707256,0,12267068.7589344,4820595.5806104,23151264.507864,0,0,1,0,0,5,0,0,0,0,0,0,0,0,2,"06"
"114","1021001110",1,1,0,33,0,"completed p.7",1,"10210011","Kampala",1,10,2006,0,0,0,0,0,0,25389.1592646,0,25389.1592646,0,0,1047188.7964944,203721.397692,2571146.4759456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"115","1021001201",1,1,0,53,0,"completed s.2",NA,"10210012","Kampala",1,10,2005,0,0,0,0,0,0,43936.9283082,43936.9283082,0,0,0,1722205.9649664,306342.251007,8424183.8563518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"116","1021001202",4,3.7,0.333333333333333,36,1,"completed p.5",1,"10210012","Kampala",1,10,2005,0,0,0,0,0,0,0,0,0,0,0,704207.1000816,817926.208644,3498534.9281256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"117","1021001205",9,6.59,3.5,33,1,"completed p.5",1,"10210012","Kampala",1,10,2005,0,0,0,0,0,0,3344.6796636,3344.6796636,0,0,0,534540.6226008,32686.642167,741150.607275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"118","1021001206",6,4.9,2,38,1,"completed s.2",NA,"10210012","Kampala",1,10,2005,0,0,0,0,0,0,32458.5958263,32458.5958263,0,0,0,1326317.5175112,912033.3319062,3926197.832385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"119","1021001207",2,2,0,27,0,"completed s.3",NA,"10210012","Kampala",1,10,2005,0,0,0,0,0,0,33978.9047643,23336.7421983,10642.162566,0,0,1350034.336944,201440.934285,3318378.3189726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"120","1021001208",5,4.13,1.5,50,0,"completed post primary specialized training or certificate",NA,"10210012","Kampala",1,10,2006,0,0,0,0,0,0,75331.3078779,75331.3078779,0,0,0,10025829.3225348,867108.2027883,14810165.5349739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"121","1021001210",6,4.84,1,31,0,"completed s.6",NA,"10210012","Kampala",1,10,2006,0,0,0,0,0,0,85213.3159749,85213.3159749,0,0,0,3730838.133852,2611890.755484,10773821.3200308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"122","1021001211",2,2,0,27,0,"completed p.6",1,"10210012","Kampala",1,10,2006,0,0,0,0,0,0,44088.959202,304.0617876,31622.4259104,0,12162.471504,3255589.5598332,896222.118951,6444437.5572882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"123","1021001301",7,7,0,NA,NA,NA,NA,"10210013","Kampala",1,9,2006,0,0,0,0,0,0,53096.78965965,53096.78965965,0,0,0,5803323.2781336,917506.444083,9481862.7845184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"124","1021001302",6,5.7,0.2,42,1,"completed s.4",NA,"10210013","Kampala",1,9,2005,0,0,0,0,0,0,35347.1828085,28505.7925875,0,0,6841.390221,2375330.6847312,2926594.70565,7139978.8964232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"125","1021001303",6,5.05,1,30,0,"completed s.1",NA,"10210013","Kampala",1,9,2005,0,0,0,0,0,0,33446.796636,22804.63407,0,0,10642.162566,3277482.0085404,839970.688245,5856686.1218574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"126","1021001304",6,4.85,2,33,0,"completed s.1",NA,"10210013","Kampala",1,9,2005,0,0,0,0,0,0,134775.3873537,134775.3873537,0,0,0,3734486.8753032,1254254.87385,11997061.8915456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"127","1021001305",3,3,0,26,0,"completed s.4",NA,"10210013","Kampala",1,9,2006,0,0,0,0,0,0,9729.9772032,9729.9772032,0,0,0,1048100.9818572,240968.966673,4190427.5258094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"128","1021001306",6,5.27,0.5,41,0,"completed s.6",NA,"10210013","Kampala",1,9,2006,0,0,0,0,0,0,26149.3137336,26149.3137336,0,0,0,5496828.9962328,687179.639976,7543772.950356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"129","1021001307",6,4.45,1,35,1,"completed s.3",NA,"10210013","Kampala",1,9,2006,0,0,0,0,0,0,125957.5955133,104673.2703813,21284.325132,0,0,5551560.1180008,3331909.0685208,15433264.1532132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"130","1021001308",5,3.99,0.666666666666667,33,0,"completed p.6",1,"10210013","Kampala",1,9,2005,0,0,0,0,0,0,42948.7274985,42948.7274985,0,0,0,1388346.1221816,161152.747428,3782832.6995316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"131","1021001309",1,1,0,51,1,NA,0,"10210013","Kampala",1,9,2005,0,0,0,0,0,0,14556.95808135,14556.95808135,0,0,0,890292.9140928,167233.98318,1814488.717503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"132","1021001311",3,2.45,0.5,26,0,"completed s.4",NA,"10210013","Kampala",1,9,2006,0,0,0,0,0,0,23716.8194328,23716.8194328,0,0,0,1348209.9662184,486498.86016,3067983.436884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"133","1021001402",5,4.75,0.666666666666667,71,1,NA,0,"10210014","Kampala",1,9,2006,0,0,0,0,0,0,39680.0632818,24857.0511363,0,0,14823.0121455,1780585.8281856,1933072.814667,6883806.8403702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"134","1021001403",1,1,0,40,0,"completed s.2",NA,"10210014","Kampala",1,9,2006,0,0,0,0,0,0,26301.3446274,2584.5251946,23716.8194328,0,0,862927.3532088,699342.11148,2929939.3853136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"135","1021001405",5,3.76,1.5,31,0,"completed p.6",1,"10210014","Kampala",1,9,2005,0,0,0,0,0,0,108245.9963856,108245.9963856,0,0,0,5406522.6453156,808804.355016,11844118.8123828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"136","1021001406",3,2.45,0.5,31,0,"completed p.7",1,"10210014","Kampala",1,9,2005,0,0,0,0,0,0,30482.1942069,30482.1942069,0,0,0,1267937.654292,176355.836808,3029367.5898588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"137","1021001407",5,4.14,0.666666666666667,29,0,"completed post secondary specialized training or diploma",NA,"10210014","Kampala",1,9,2005,0,0,0,0,0,0,26187.32145705,26187.32145705,0,0,0,2486617.2989928,220444.79601,4068802.8107694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"138","1021001408",7,5.93,0.75,35,0,"completed p.7",1,"10210014","Kampala",1,9,2005,0,0,0,0,0,0,73734.983493,73734.983493,0,0,0,4557278.0725488,1217311.3666566,9608808.5808414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"139","1021001409",5,3.84,1.5,28,0,"completed s.1",NA,"10210014","Kampala",1,9,2005,0,0,0,0,0,0,36563.4299589,36563.4299589,0,0,0,1774200.530646,443930.209896,4119429.0984048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"140","1021001410",4,3.17,1,31,0,"completed post secondary specialized training or diploma",NA,"10210014","Kampala",1,9,2006,0,0,0,0,0,0,57923.7705378,47281.6079718,0,0,10642.162566,1594500.0141744,1254254.87385,5860790.95599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"141","1021001415",3,2.57,0.5,23,1,"completed p.4",1,"10210014","Kampala",1,9,2006,0,0,0,0,0,0,32610.6267201,25161.1129239,7449.5137962,0,0,1899169.9253496,525114.7071852,4120037.22198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"142","1021001416",5,3.41,1.5,25,0,"completed s.2",NA,"10210014","Kampala",1,9,2006,0,0,0,0,0,0,38007.72345,38007.72345,0,0,0,2824125.8832288,1998598.1298948,6799125.6325236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"143","1021001501",3,3,0,24,0,"completed s.2",NA,"10210015","Kampala",1,10,2006,0,0,0,0,0,0,55035.1835556,7145.4520086,47889.731547,0,0,1435779.7610472,159632.43849,4457241.7444284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"144","1021001502",2,2,0,24,0,"completed p.7",1,"10210015","Kampala",1,10,2005,0,0,0,0,0,0,42872.7120516,42872.7120516,0,0,0,1203172.4935332,501701.94954,3934255.4697564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"145","1021001504",9,8.27,0.5,68,0,"completed degree and above",NA,"10210015","Kampala",1,10,2005,0,0,0,0,0,0,133255.0784157,122612.9158497,4560.926814,6081.235752,0,12046319.9011368,687179.639976,19662763.6187292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"146","1021001505",3,3,0,45,1,"completed post secondary specialized training or diploma",NA,"10210015","Kampala",1,10,2005,0,0,0,0,0,0,127705.950792,123145.023978,0,0,4560.926814,13644468.6567624,3701952.26403,23987130.3619764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"147","1021001507",8,6.27,3,46,1,"completed p.4",1,"10210015","Kampala",1,10,2005,0,0,0,0,0,0,26985.4836495,26985.4836495,0,0,0,1782410.1989112,1311266.459025,6868603.7509902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"148","1021001511",7,6.15,0.4,30,0,"completed s.2",NA,"10210015","Kampala",1,10,2005,0,0,0,0,0,0,99884.2972266,90762.4435986,0,0,9121.853628,9089014.9549392,1886095.2684828,16169093.6792052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"149","1021001512",4,3.04,1,34,1,"completed p.5",1,"10210015","Kampala",1,10,2006,0,0,0,0,0,0,17160.487137675,17160.487137675,0,0,0,1930184.2276848,131506.723137,2954036.2819809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"150","1021001513",3,2.37,0.5,20,0,"completed p.2",0,"10210015","Kampala",1,10,2006,0,0,0,0,0,0,40820.2949853,29113.9161627,11706.3788226,0,0,1413887.31234,329146.885077,3865689.5366526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"151","1021001516",2,2,0,26,0,NA,NA,"10210015","Kampala",1,10,2006,0,0,0,0,0,0,17673.59140425,10072.04671425,7601.54469,0,0,2441920.2162156,1279339.971327,4640286.9405636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"152","1021001517",10,8.9,0.428571428571429,52,1,"completed post primary specialized training or certificate",NA,"10210015","Kampala",1,10,2006,0,0,0,0,0,0,97033.71796785,86391.55540185,10642.162566,0,0,6542193.4220016,687179.639976,12275126.3963058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"153","1021001601",5,4.95,0,51,1,"completed degree and above",NA,"10210016","Kampala",1,10,2006,0,0,0,0,0,0,118926.16667505,115885.54879905,0,0,3040.617876,2103043.3539354,2372898.1904304,10660102.2114684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"154","1021001603",4,3.7,0.333333333333333,35,0,"completed degree and above",NA,"10210016","Kampala",1,10,2005,0,0,0,0,0,0,120104.406102,97299.772032,0,0,22804.63407,9337129.3736208,2228772.903108,17811331.3940328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"155","1021001604",2,2,0,58,0,"completed degree and above",NA,"10210016","Kampala",1,10,2005,0,0,0,0,0,0,124893.3792567,111970.7532837,12922.625973,0,0,2103043.3539354,4956207.13788,15253411.6058478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"156","1021001605",6,5.61,0.5,42,0,"completed degree and above",NA,"10210016","Kampala",1,10,2006,0,0,0,0,0,0,31926.487698,31926.487698,0,0,0,12253385.9784924,4563967.431876,18477530.7706644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"157","1021001606",5,4.17,0.666666666666667,37,0,"completed post secondary specialized training or diploma",NA,"10210016","Kampala",1,10,2005,0,0,0,0,0,0,87113.7021474,77991.8485194,9121.853628,0,0,2103043.3539354,8037873.355206,16884399.0345342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"158","1021001607",7,7,0,58,0,"completed post primary specialized training or certificate",NA,"10210016","Kampala",1,10,2005,0,0,0,0,0,0,139716.3914022,111590.6760492,28125.715353,0,0,11187953.474742,687179.639976,19140385.4676324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"159","1021001609",7,6.61,0.4,70,1,"completed post secondary specialized training or diploma",NA,"10210016","Kampala",1,10,2005,0,0,0,0,0,0,86049.4858908,86049.4858908,0,0,0,2103043.3539354,6814784.814585,13392401.434842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"160","1021001610",5,4.14,0.666666666666667,34,0,"completed degree and above",NA,"10210016","Kampala",1,10,2006,0,0,0,0,0,0,60052.203051,60052.203051,0,0,0,9311588.1834624,1109825.52474,13544128.2668544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"161","1021001613",3,3,0,33,0,"completed degree and above",NA,"10210016","Kampala",1,10,2006,0,0,0,0,0,0,74761.19202615,54237.02136315,20524.170663,0,0,14075020.148004,2798888.754858,20761490.8882218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"162","1021001701",5,4.42,0.666666666666667,42,0,"completed s.1",NA,"10210017","Kampala",1,9,2005,0,0,0,0,0,0,75711.3851124,62028.6046704,13682.780442,0,0,5412907.9428552,4858451.2731666,14208351.2418666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"163","1021001704",4,2.98,3,30,1,"completed p.3",1,"10210017","Kampala",1,9,2005,0,0,0,0,0,0,43024.7429454,43024.7429454,0,0,0,1258815.800664,574676.778564,4070779.2123888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"164","1021001705",6,4.65,2,31,0,"completed p.5",1,"10210017","Kampala",1,9,2005,0,0,0,0,0,0,25845.251946,25237.1283708,0,608.1235752,0,1152090.1132164,573764.5932012,3069807.8076096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"165","1021001706",5,3.34,1.5,25,0,"completed s.4",NA,"10210017","Kampala",1,9,2006,0,0,0,0,0,0,36107.3372775,36107.3372775,0,0,0,1428482.2781448,713937.0772848,4020000.8938596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,"06"
"166","1021001707",6,2.41,3,NA,0,"completed s.3",NA,"10210017","Kampala",1,9,2005,0,0,0,0,0,0,57619.7087502,57619.7087502,0,0,0,2687298.0788088,197944.2237276,5881467.1575468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"167","1021001708",3,2.27,0.5,36,0,"completed s.4",NA,"10210017","Kampala",1,9,2006,0,0,0,0,0,0,32306.5649325,16343.3210835,15963.243849,0,0,1593587.8288116,171034.755525,3444563.9608266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"168","1021001709",4,3.13,3,33,1,"completed p.7",1,"10210017","Kampala",1,9,2005,0,0,0,0,0,0,8133.6528183,5093.0349423,0,0,3040.617876,5096379.6219636,488779.323567,6008108.8920822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"169","1021001710",6,5.2,2,83,0,"completed p.5",1,"10210017","Kampala",1,9,2006,0.1,0,0.1,0,0,2.5,55795.3380246,30558.2096538,10642.162566,912.1853628,13682.780442,5031614.4612048,972237.565851,8905209.604335,1,0,1,14,0,13,0,0,0,0,0,0,0,0,0,"06"
"170","1021001711",4,4,0,35,1,"completed post secondary specialized training or diploma",NA,"10210017","Kampala",1,9,2006,0,0,0,0,0,0,47585.6697594,32382.5803794,15203.08938,0,0,5888156.516874,235647.88539,8598259.2297528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"171","1021001713",6,5.8,0.2,57,1,"completed j.1",NA,"10210017","Kampala",1,9,2006,0,0,0,0,0,0,22918.65724035,22918.65724035,0,0,0,4860123.6129984,2020490.578602,8072384.3680986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"172","1021001801",3,2.37,0.5,25,0,"completed s.2",NA,"10210018","Kampala",1,9,2005,0,0,0,0,0,0,45571.26041655,41086.34904945,456.0926814,0,4028.8186857,1307161.6248924,832369.143555,4509236.310108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"173","1021001802",3,2.45,0.5,32,0,"completed p.7",1,"10210018","Kampala",1,9,2005,0,0,0,0,0,0,84833.2387404,68869.9948914,15963.243849,0,0,1337263.7418648,208282.324506,5956874.4808716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"174","1021001803",1,1,0,34,0,"completed post secondary specialized training or diploma",NA,"10210018","Kampala",1,9,2005,0,0,0,0,0,0,20714.20928025,20714.20928025,0,0,0,1169421.6351096,349671.05574,2596231.5734226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"175","1021001804",8,7.47,0.142857142857143,32,0,"completed post secondary specialized training or diploma",NA,"10210018","Kampala",1,9,2006,0,0,0,0,0,0,63453.894299775,33503.808221175,27365.560884,0,2584.5251946,2103043.3539354,3726277.207038,8027079.1617462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"176","1021001805",5,3.84,4,68,0,"completed post secondary specialized training or diploma",NA,"10210018","Kampala",1,9,2006,0,0,0,0,0,0,38091.34044159,38091.34044159,0,0,0,3604956.5537856,232303.2057264,5818009.46247468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"177","1021001806",10,8.47,1,47,0,"completed degree and above",NA,"10210018","Kampala",1,9,2006,0,0,0,0,0,0,67121.6396127,67121.6396127,0,0,0,7596679.7013984,7578740.05593,18665745.0171888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"178","1021001807",8,6.67,0.333333333333333,34,0,"completed degree and above",NA,"10210018","Kampala",1,9,2006,0,0,0,0,0,0,36240.364309575,33503.808221175,0,0,2736.5560884,8580015.5224968,9565783.837896,26074173.9846483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"179","1021001809",5,3.27,1,44,0,"completed p.6",1,"10210018","Kampala",1,9,2005,0,0,0,0,0,0,42264.5884764,42264.5884764,0,0,0,1726766.8917804,565554.924936,4490080.4174892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"180","1021001810",4,3.37,0.333333333333333,31,0,NA,NA,"10210018","Kampala",1,9,2005,0,0,0,0,0,0,87949.8720633,84909.2541873,0,0,3040.617876,10968116.8023072,8674122.645759,24215632.7953578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"181","1021001811",4,3.14,1,26,0,"completed s.1",NA,"10210018","Kampala",1,9,2006,0,0,0,0,0,0,41390.41083705,41390.41083705,0,0,0,3184439.1015348,165713.674242,5502454.1393034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"182","1021001901",5,5,0,28,1,"completed post primary specialized training or certificate",NA,"10210019","Kampala",1,9,2006,0,0,0,0,0,0,60143.42158728,52541.87689728,0,0,7601.54469,3775535.2166292,2766050.0817972,9669043.22096496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"183","1021001902",3,2.52,0.5,28,0,"completed s.6",NA,"10210019","Kampala",1,9,2005,0,0,0,0,0,0,44697.0827772,44697.0827772,0,0,0,2228468.8413204,1237531.475532,5790248.6212668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"184","1021001904",3,2.45,0.5,35,1,"completed s.6",NA,"10210019","Kampala",1,9,2006,0,0,0,0,0,0,36601.43768235,30520.20193035,6081.235752,0,0,6489286.6709592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"185","1021001905",2,2,0,21,1,NA,NA,"10210019","Kampala",1,9,2005,0,0,0,0,0,0,19231.9080657,16191.2901897,3040.617876,0,0,2653547.2203852,697821.802542,4351428.2423436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"186","1021001906",4,2.45,0.5,33,0,"completed degree and above",NA,"10210019","Kampala",1,9,2006,0,0,0,0,0,0,118204.0199295,97983.9110541,19764.016194,456.0926814,0,2103043.3539354,5114319.267432,13363971.6577014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"187","1021001907",6,4.32,2,41,0,"completed s.2",NA,"10210019","Kampala",1,9,2005,0,0,0,0,0,0,28809.8543751,28809.8543751,0,0,0,2617971.991236,765931.6429644,6463137.3572256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"188","1021001908",5,3.59,1.5,29,0,"completed s.3",NA,"10210019","Kampala",1,9,2005,0,0,0,0,0,0,61040.4038607,58759.9404537,2280.463407,0,0,2925378.4584996,371715.535341,6471194.994597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"189","1021001909",4,2.99,1,33,0,"completed p.7",1,"10210019","Kampala",1,9,2006,0,0,0,0,0,0,28885.869822,28885.869822,0,0,0,1532471.409504,314703.950166,3349240.590414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"190","1021001910",7,4.8,0.25,47,0,NA,1,"10210019","Kampala",1,9,2005,0.25,0,0.25,0,0,1,31774.4568042,31774.4568042,0,0,0,5086345.5829728,1470898.897515,8209516.2343062,1,0,1,14,0,10,0,0,0,0,0,0,0,0,0,"06"
"191","1021001915",1,1,0,28,0,"completed p.2",1,"10210019","Kampala",1,9,2006,0,0,0,0,0,0,21074.522498556,5871.433118556,7601.54469,0,7601.54469,998842.972266,15203.08938,2109921.23157091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"192","1021002003",7,6.53,0.4,38,0,"completed s.6",NA,"10210020","Kampala",1,9,2006,0,0,0,0,0,0,58531.894113,58531.894113,0,0,0,14251071.9230244,3495646.3411434,20790376.7580438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"193","1021002004",2,2,0,24,0,"completed s.2",NA,"10210020","Kampala",1,9,2005,0,0,0,0,0,0,11630.3633757,11630.3633757,0,0,0,1141143.8888628,362745.7126068,2108668.497006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"194","1021002005",6,5.95,0.2,51,1,"completed p.7",1,"10210020","Kampala",1,9,2006,0,0,0,0,0,0,22348.5413886,9882.008097,6841.390221,1520.308938,4104.8341326,4391260.3365192,953993.858595,6507378.3473214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"195","1021002006",8,6.88,1,34,0,"completed s.4",NA,"10210020","Kampala",1,9,2005,0,0,0,0,0,0,93232.94562285,71948.62049085,21284.325132,0,0,4761607.593816,3189608.151924,14605759.9982598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
"196","1021002007",2,2,0,34,0,"completed s.1",NA,"10210020","Kampala",1,9,2005,0,0,0,0,0,0,29417.9779503,26377.3600743,0,0,3040.617876,1153914.483942,102012.7297398,2785662.0670974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"06"
